"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identificationID","name","occurrenceRemarks","http...unknown.org.identifiedByID","informationWithheld","infraspecificEpithet","locality","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","county","http...rs.tdwg.org.dwc.terms.organismQuantityType","samplingProtocol","type","projectId","elevation","continent","vernacularName","sex","individualCount","elevationAccuracy","eventID","habitat","dynamicProperties","samplingEffort","municipality","fieldNumber","language","preparations","occurrenceStatus","verbatimElevation","identifiedBy","higherGeography","locationID","ownerInstitutionCode","datasetID","accessRights","identificationRemarks"
"1","2550007422","Puma concolor (Linnaeus, 1771)",32.703047,-116.529422,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:26:41.685+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-06T00:59:25",473,"California",2020,1,5,"2020-01-05T09:13:00","2020-01-23T04:47:09.000+0000","2020-03-20T16:26:41.685+0000","https://www.inaturalist.org/observations/37320908","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Bob","37320908","ollerton","2020/01/05 9:13 AM PST","iNaturalist research-grade observations","Observations","2550007422","San Diego County, CA, USA","https://www.inaturalist.org/observations/37320908","42007","37320908","Bob","https://www.inaturalist.org/observations/37320908","iNaturalist","© Bob some rights reserved","17:13:00Z","82705525","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2550016814","Puma concolor (Linnaeus, 1771)",31.334449,-110.332072,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:34.612+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-05T20:44:42",5,"Arizona",2020,1,5,"2020-01-05T09:36:53","2020-01-08T17:42:56.000+0000","2020-03-20T16:25:34.612+0000","https://www.inaturalist.org/observations/37312034","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","ghostcat","37312034","ghostcat","Sun Jan 05 2020 09:36:53 GMT-0700 (MST)","iNaturalist research-grade observations","Observations","2550016814","Cochise County, US-AZ, US","https://www.inaturalist.org/observations/37312034","42007","37312034","ghostcat","https://www.inaturalist.org/observations/37312034","iNaturalist","© ghostcat some rights reserved","16:36:53Z","82681819","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2550018034","Puma concolor (Linnaeus, 1771)",37.04642,-121.424974,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:43.617+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-07T21:15:14",31,"California",2020,1,2,"2020-01-02T19:01:00","2020-02-10T22:20:42.000+0000","2020-03-20T16:25:43.617+0000","https://www.inaturalist.org/observations/37379673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","sferry","37379673","sferry","2020/01/02 7:01 PM PST","iNaturalist research-grade observations","Observations","2550018034","Santa Clara County, CA, USA","https://www.inaturalist.org/observations/37379673","42007","37379673","sferry","https://www.inaturalist.org/observations/37379673","iNaturalist","© sferry some rights reserved","03:01:00Z","82902564","Puma concolor (Linnaeus, 1771)","M2E1L0-0R350B320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2550024709","Puma concolor (Linnaeus, 1771)",31.336033,-110.330635,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:44.117+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-05T20:48:02",5,"Arizona",2020,1,5,"2020-01-05T09:51:52","2020-01-08T17:42:32.000+0000","2020-03-20T16:25:44.117+0000","https://www.inaturalist.org/observations/37312185","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","ghostcat","37312185","ghostcat","Sun Jan 05 2020 09:51:52 GMT-0700 (MST)","iNaturalist research-grade observations","Observations","2550024709","Cochise County, US-AZ, US","https://www.inaturalist.org/observations/37312185","42007","37312185","ghostcat","https://www.inaturalist.org/observations/37312185","iNaturalist","© ghostcat some rights reserved","16:51:52Z","82682166","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2550132885","Puma concolor (Linnaeus, 1771)",32.702026,-116.518489,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:34.374+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-03T15:51:26",861,"California",2020,1,2,"2020-01-02T13:54:00","2020-01-21T07:57:26.000+0000","2020-03-20T16:25:34.374+0000","https://www.inaturalist.org/observations/37228329","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Bob","37228329","ollerton","2020/01/02 1:54 PM PST","iNaturalist research-grade observations","Observations","2550132885","San Diego County, CA, USA","https://www.inaturalist.org/observations/37228329","42007","37228329","Bob","https://www.inaturalist.org/observations/37228329","iNaturalist","© Bob some rights reserved","21:54:00Z","82439527","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2550143935","Puma concolor (Linnaeus, 1771)",37.184786,-121.984846,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:35.545+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-09T22:46:38",7,"California",2020,1,4,"2020-01-04T14:31:00","2020-01-10T18:04:18.000+0000","2020-03-20T16:25:35.545+0000","https://www.inaturalist.org/observations/37439855","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","sea-kangaroo","37439855","sea-kangaroo","2020/01/04 2:31 PM PST","iNaturalist research-grade observations","Observations","2550143935","Lexington Reservoir, California, USA","https://www.inaturalist.org/observations/37439855","42007","37439855","sea-kangaroo","https://www.inaturalist.org/observations/37439855","iNaturalist","© sea-kangaroo some rights reserved","22:31:00Z","83108104","Puma concolor (Linnaeus, 1771)","Is this a cougar? The tracks were really big with no visible claws, and this mud is fine-textured and undisturbed enough to capture rat tracks with dragging tail.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2557744803","Puma concolor (Linnaeus, 1771)",43.464279,-110.761496,"gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:27:06.957+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-10T16:20:14",8338,"Wyoming",2020,1,9,"2020-01-09T17:58:43","2020-01-23T04:41:02.000+0000","2020-03-20T16:27:06.957+0000","https://www.inaturalist.org/observations/37458058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Amy Lorenz","37458058","alorenz","Thu Jan 09 2020 17:58:43 GMT-0700 (MST)","iNaturalist research-grade observations","Observations","2557744803","Jackson, WY, US","https://www.inaturalist.org/observations/37458058","42007","37458058","Amy Lorenz","https://www.inaturalist.org/observations/37458058","iNaturalist","© Amy Lorenz some rights reserved","00:58:43Z","83168552","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2557750723","Puma concolor (Linnaeus, 1771)",43.466725,-110.793892,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:26:48.457+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-10T21:39:18",4,"Wyoming",2020,1,10,"2020-01-10T13:27:36","2020-02-10T22:20:32.000+0000","2020-03-20T16:26:48.457+0000","https://www.inaturalist.org/observations/37466150","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Seth Ames","37466150","fightingextinction","Fri Jan 10 2020 13:27:36 GMT-0700 (MST)","iNaturalist research-grade observations","Observations","2557750723","S Highway 89, Jackson, WY, US","https://www.inaturalist.org/observations/37466150","42007","37466150","Seth Ames","https://www.inaturalist.org/observations/37466150","iNaturalist","© Seth Ames some rights reserved","20:27:36Z","83197800","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2557761141","Puma concolor (Linnaeus, 1771)",33.698165,-117.681978,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:44.292+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-11T22:20:32",NA,"California",2020,1,11,"2020-01-11T08:56:00","2020-01-13T02:50:25.000+0000","2020-03-20T16:25:44.292+0000","https://www.inaturalist.org/observations/37500044","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","arboretum_amy","37500044","arboretum_amy","2020/01/11 8:56 AM PST","iNaturalist research-grade observations","Observations","2557761141","Orange, California, United States","https://www.inaturalist.org/observations/37500044","42007","37500044","arboretum_amy","https://www.inaturalist.org/observations/37500044","iNaturalist","© arboretum_amy some rights reserved","16:56:00Z","83295673","Puma concolor (Linnaeus, 1771)",NA,"https://orcid.org/0000-0002-5356-9386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2557761520","Puma concolor (Linnaeus, 1771)",33.708758,-117.67342,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:27:00.334+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-11T22:20:48",NA,"California",2020,1,11,"2020-01-11T09:39:00","2020-01-13T02:49:02.000+0000","2020-03-20T16:27:00.334+0000","https://www.inaturalist.org/observations/37500053","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","arboretum_amy","37500053","arboretum_amy","2020/01/11 9:39 AM PST","iNaturalist research-grade observations","Observations","2557761520","Orange County, CA, USA","https://www.inaturalist.org/observations/37500053","42007","37500053","arboretum_amy","https://www.inaturalist.org/observations/37500053","iNaturalist","© arboretum_amy some rights reserved","17:39:00Z","83295695","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2557761830","Puma concolor (Linnaeus, 1771)",33.698462,-117.681723,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:55.150+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-11T22:20:37",NA,"California",2020,1,11,"2020-01-11T08:58:00","2020-01-13T02:48:33.000+0000","2020-03-20T16:25:55.150+0000","https://www.inaturalist.org/observations/37500047","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","arboretum_amy","37500047","arboretum_amy","2020/01/11 8:58 AM PST","iNaturalist research-grade observations","Observations","2557761830","Orange, California, United States","https://www.inaturalist.org/observations/37500047","42007","37500047","arboretum_amy","https://www.inaturalist.org/observations/37500047","iNaturalist","© arboretum_amy some rights reserved","16:58:00Z","83295683","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2557773666","Puma concolor (Linnaeus, 1771)",38.617282,-120.818936,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:27:02.346+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-12T18:11:19",42,"California",2020,1,3,"2020-01-03T10:09:00","2020-03-03T01:22:02.000+0000","2020-03-20T16:27:02.346+0000","https://www.inaturalist.org/observations/37529407","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","johnwmyles","37529407","johnwmyles","2020/01/03 10:09 AM PST","iNaturalist research-grade observations","Observations","2557773666","El Dorado County, CA, USA","https://www.inaturalist.org/observations/37529407","42007","37529407","johnwmyles","https://www.inaturalist.org/observations/37529407","iNaturalist","© johnwmyles some rights reserved","18:09:00Z","83374044","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2557785287","Puma concolor (Linnaeus, 1771)",45.906822,-120.596649,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:26:52.122+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-13T18:06:14",NA,"Washington",2020,1,11,"2020-01-11T11:17:14","2020-01-16T21:31:13.000+0000","2020-03-20T16:26:52.122+0000","https://www.inaturalist.org/observations/37561477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Brodie Cass Talbott","37561477","brodiecasstalbott","2020-01-11 11:17:14 AM PST","iNaturalist research-grade observations","Observations","2557785287","Goldendale, WA 98620, USA","https://www.inaturalist.org/observations/37561477","42007","37561477","Brodie Cass Talbott","https://www.inaturalist.org/observations/37561477","iNaturalist","© Brodie Cass Talbott some rights reserved","19:17:14Z","83475445","Puma concolor (Linnaeus, 1771)","Multiple scats in this location, all large, filled with fur, seemed rounded not pinched.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2557786269","Puma concolor (Linnaeus, 1771)",45.904709,-120.599953,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:25:38.708+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-13T18:06:04",NA,"Washington",2020,1,10,"2020-01-10T16:57:06","2020-01-14T16:37:41.000+0000","2020-03-20T16:25:38.708+0000","https://www.inaturalist.org/observations/37561472","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","Brodie Cass Talbott","37561472","brodiecasstalbott","2020-01-10 4:57:06 PM PST","iNaturalist research-grade observations","Observations","2557786269","Goldendale, WA 98620, USA","https://www.inaturalist.org/observations/37561472","42007","37561472","Brodie Cass Talbott","https://www.inaturalist.org/observations/37561472","iNaturalist","© Brodie Cass Talbott some rights reserved","00:57:06Z","83475434","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2557787391","Puma concolor (Linnaeus, 1771)",33.61982,-117.560928,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:27:07.555+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-13T22:00:41",NA,"California",2020,1,11,"2020-01-11T14:13:08","2020-01-14T16:38:31.000+0000","2020-03-20T16:27:07.555+0000","https://www.inaturalist.org/observations/37567946","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","sebastianorue","37567946","sebastianorue","Sat Jan 11 2020 14:13:08 GMT-0800 (PST)","iNaturalist research-grade observations","Observations","2557787391","Orange County, US-CA, US","https://www.inaturalist.org/observations/37567946","42007","37567946","sebastianorue","https://www.inaturalist.org/observations/37567946","iNaturalist","© sebastianorue some rights reserved","14:13:08Z","83496206","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2557789338","Puma concolor (Linnaeus, 1771)",33.644812,-116.359567,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:27:05.868+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-14T02:28:28",16,"California",2020,1,13,"2020-01-13T13:57:26","2020-01-16T15:56:04.000+0000","2020-03-20T16:27:05.868+0000","https://www.inaturalist.org/observations/37575061","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","David Rankin","37575061","david99","Mon Jan 13 2020 13:57:26 GMT-0800 (PST)","iNaturalist research-grade observations","Observations","2557789338","Riverside County, UCNRS, US-CA, US","https://www.inaturalist.org/observations/37575061","42007","37575061","David Rankin","https://www.inaturalist.org/observations/37575061","iNaturalist","© David Rankin some rights reserved","23:57:26Z","83517813","Puma concolor (Linnaeus, 1771)","Large tracks in soft sand, hand for scale. Mountain lion?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2557790856","Puma concolor (Linnaeus, 1771)",33.687175,-117.648009,"cdround,gass84","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2020-03-20T14:56:54.226+0000","2020-03-20T16:26:42.049+0000",206,"none","HUMAN_OBSERVATION",2435099,1,44,359,732,9703,2435098,2435099,2435099,"Puma concolor (Linnaeus, 1771)","Animalia","Chordata","Carnivora","Felidae","Puma","Puma concolor","Puma","concolor","SPECIES","ACCEPTED","2020-01-14T01:56:13",126,"California",2020,1,13,"2020-01-13T19:41:39","2020-03-03T01:22:55.000+0000","2020-03-20T16:26:42.049+0000","https://www.inaturalist.org/observations/37574266","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Mammalia","US","United States of America","fossa1211","37574266","fossa1211","Mon Jan 13 2020 19:41:39 GMT-0600 (CST)","iNaturalist research-grade observations","Observations","2557790856","Whiting Ranch Wilderness Park, Lake Forest, CA, US","https://www.inaturalist.org/observations/37574266","42007","37574266","fossa1211","https://www.inaturalist.org/observations/37574266","iNaturalist","© fossa1211 some rights reserved","19:41:39Z","83514974","Puma concolor (Linnaeus, 1771)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
